date,review,rating,isEdited,userName,title,Country
2022-05-31 15:13:05,Every other app you enter in the average number of days you’re on your cycle and with this one you have to enter in each individual day that you’ve been bleeding. Now every month it shows I’ve been on my period for 46 days? Why can’t I just go in and enter in the day I started and based on the existing settings YOU CALCULATE WHEN MY LAST DAY IS???? Now I have no clue when I’m going to start.,2,False,🤩😝🤩🥳🤩,Cycle Tracker is TRASH!!!,US
2023-05-03 20:52:52,Nothing wrong 😑 with it everyday I check how many steps and heart ❤️ rate it shows me everything how much how speedy or numbers excellent app shows how Healthy or unhealthy everyone’s body is👍👍,5,False,Garfield the tabby cat,Everyday everyday everyday everyday nonstop,US
2022-08-07 13:27:16,Use everyday. The symptoms option is good. However for something with a long term health problem of chronic hives it would be nice to be able to add my own unique symptoms. I know this option would probably benefit many people who could quickly their own personal symptoms. Please make this an update.,3,False,WhoDoesntLoveOwls,Symptoms options,US
2022-05-03 20:25:23,"I use this app all the time and I recommend it to others! But, there is no SYMPTOMS FOR THE SKIN (it’s only in caps for whoever is tasked to read these to see it faster😊) Please if I need to track an allergy flare up, there is no HIVES or Rash option.

Also a calendar view would be nice as was mentioned. Thanks!",4,False,Babygirl11234556677899,I like the app! One request tho…,US
2021-11-07 02:53:00,"The ability to track and record O2 is tremendous for those of us with respiratory conditions.  The ability to add a short notation to a reading (ex @ 3 liters) would be very useful.  Otherwise, nothing but pleased with the watch and the app.",5,False,rjwade,Would be nice if . . .,US
2023-05-06 08:46:09,"The fact that the World Health Organization has the audacity to think they know what’s best for me and have decided to take it upon themselves to tell me what volume I need to have my phone set to. That’s an invasion of my phone and SHOULD NOT be allowed WITHOUT MY APPROVAL FIRST PERIOND!!!!!!! Especially since Apple has regulations set in place that from what I understand say they CAN’T DO THAT BECAUSE IT’S AN INVASION OF MMMYYY TECHNOLOGICAL DEVICES!!!!! 
#WorryAboutYourOwnSelvesW.H.O.&GetControlOfYourOwnLifeICanHandleMineJustFineOnMyOwn!!!🤬🤬🤬🤬",1,False,MatrixMouse,I’ll ruin my ears if I want to they’re mine,US
2023-04-06 16:25:41,"I love and use this app all the time. A suggestion would be a pain level,  I suffer from fibromyalgia and have pain daily and it moves around my body. Would love to be able to log levels and locations of my pain throughout the day.",4,False,Tiff SKing az,Logging,US
2022-09-19 05:16:42,"Y’all really overthought and overworked this app. Endless scrolling, constant clicking. Is it too much to ask for a simple calendar view that shows my steps, period, and medication (or whatever i favorite) information? I’m constantly clicking into every view just to see one days data. And then the 50 health articles if you scroll to low…this app is just an absolute mess. Horrible.",1,False,Liz S 88,overthought design that isn’t intuitive,US
2022-10-03 01:30:29,"When it comes to steps, the app needs to update quicker and more real time so one can track their progress when they have a steps goal. Sometimes the lag is entirely too long. Also the ap navigation needs to be simplified. It’s too complicated. It’s very hard to follow",3,False,Crysmia,Could be better,US
2022-02-22 17:49:32,App means well. Most functions easy to use and are meaningful. Irritating try to connect to provider and my health information and the app they use. Tells me I’m trying to connect to someone else’s account. Provider IT area says not their problem. App IT area says not their problem. So no one to help me and a function I really want to use is unusable.,2,False,crwinfla,Frustrated with Provider Connection,US
2022-01-13 07:12:33,"I really wish the period tracking app had the option to track mental health symptoms. I have PMDD, so it’s really important to note if I’m experiencing specific moods during times of the month. It would also be very useful to have the option to make custom notes for a given day.",3,False,Julia522,Period tracking features,US
2022-05-24 04:55:14,"Honestly, I don’t think I even have a choice to delete it but I wouldn’t want to. It really helps me track many different things especially my period. The predictions are helpful and so are the symptoms tracker. Thanks.",5,False,😘😘😘12😘😘😘,Good app!,US
2023-03-26 22:27:34,Please make this available on mac os.. and allow me to register my kids profiles in the app so I can check on them in one spot. Also… the menstuation aspect needs help… not all women are regular and this system is complicated to use… maybe make it more simple…,4,False,GinAmerica,To Apple,US
2021-12-02 17:08:02,"Nice app, but could be better. I would like to group items that I edit together. For example, heart rate should be next to blood pressure. Weight should be next to body fat and lean body mass.",5,False,Writer_thinker,Please allow for reordering items in summary,US
2023-04-13 05:06:00,"I would like if there were a widget that I could maybe see my progress in bigger format. Otherwise I appreciate it, has helped me get back to the gym to stay more active. Thank you.",5,False,leo_elisa,Widget,US
2023-03-22 05:57:20,"It could have more features but it’s simple and covers a lot.
For noise, have an option to mark it as “riding motorcycle” or if it notices I’m moving 45+mph, I obviously can’t run that fast and I’m not actually exposed to that noise.
I also ride with ear plugs to protect my hearing.",4,False,Fishy_fish01,"Works well, simple",US
2023-01-10 03:37:06,Needs lots of improvement. Users should be able to upload lab results manually as many worldwide institutions don’t connect with apple health. Articles should be able to be removed by user once seen. Trends should be its own separated section. Temperature should be able to get registered by Oura ring and for some reason is not linked.,2,False,baldarm,Improvement needed,US
2023-03-25 05:45:17,"This app isn’t the most user friendly app but it serves its purpose. One thing I would add is the ability to customize symptoms or add notes to existing symptoms. Symptoms exist outside of the predetermined ones. It’d be helpful if I could document those. Or even if I chose an existing symptom, I’d like to be able to add notes on it.",3,False,Racing addict,Add customizable symptoms,US
2022-10-27 13:32:06,"I love the sleep tracking. Only problem is that this morning it won’t give me all the details of my sleep that it normally does. 
Medications is so easy to set up and you can add PRN medications and it either one or two prompts to record as taken. Not as user-unfriendly as I saw one person say. 
I love that it tracks my steps and falls. 
I use this app everyday and share results with two of my doctors. 
When the bug in sleep is fixed I will make this a 5 star review. 
Thank you for making this part of my life easier.",4,False,SparkleButts,I use it everyday,US
2023-05-16 13:08:54,I wish there was a way to refresh the data. I set goals to reach but with this app I never know where I’m at because it takes forever for the data to update,4,False,dszlem,Needs a Refresh Option,US
2023-03-27 23:33:35,"It works for my eye drops reminders and some info I’d entered, but I don’t trust it enough to go crazy with details. I just did a security check through my phone and a strange thing came up. The Health App is checking my CONTACTS several times a day. Why would it be doing that? I don’t have it shared with anyone. I am unable to find a way to turn off that behavior.",2,False,Charmed59,"Meh, it’s okay",US
2022-12-11 15:04:27,"This App is good at collecting lots of information and unfortunately a lot of it is not available to generate and export the data in a report format to share with my doctors, very disappointed with not being able to create reports, this App desperately needs to be updated and improved….",3,False,Tomdass,Want More Reports,US
2022-04-18 04:43:48,"The app has a lot of good information, but is not user friendly. I am very disappointed that it won’t work on an iPad. Also I can’t download the info. I am looking for another app and will delete this one when I find it unless it has an iPad application and a download option.",3,False,jismit22,Looking for another app,US
2022-10-30 05:39:48,Most of my Health data got lost when I paired the phone with new series 8 watch. Called apple customer service but they did not help stating the issue was generated to another app I have installed in the phone which is interacting with Health app. Seems the health app backup not working well and does not interact well with other health apps you can find in App Store.,2,False,Antbarbaros,Health data backup missing,US
2022-10-16 19:38:52,I bought the new Apple Watch for the basal body temperature feature. I’m disappointed so far.  This morning it had enough data to show me information.  All it shows it baseline and +/- increments.  It would be much nicer if it also showed temperatures.  At this point I have no idea of what my baseline or other temperature measures are.  I would love more information. Thanks!,2,False,Lilsister2006,Temperature,US
2022-12-02 12:30:12,Hard to navigate all the things it can monitor. I wish for cycle tracking I could note sometimes. Write down certain things because for a lot of the categories there’s limited data. Also all the stuff it monitors it’s just jumbled up and gets confusing.,3,False,MeganC864,It’s ok,US
2022-02-18 00:06:31,"I can’t find anything I’m looking for.  For example, it took me forever to find the map that showed my walk yesterday.  Tried to find it again a couple hours later to show someone else before giving up.  As an IT person, I can say the UI is garbage and the search function nearly useless.  :thumbs down:",2,False,PinkLed5,So Frustrating to Use,US
2022-01-17 20:02:35,I love this app and all it does. I would love to see a place to add my vaccination card though and a place for my healthcare ID cards. It would be so helpful to have them in a central place and not have to carry cards with me all the time.,5,False,loveagoodmeme,Great app,US
2022-11-07 12:40:30,"I like the cycle tracker and the mindfulness integration makes me feel accomplished. The sleep tracker is usually incorrect, however, and correcting the data is clunky and doesn't reflect in the stats. Can you please fix, Apple? 🥹
You began your philosophy on a platform of excellence; please don't give up on that. 🥺",3,False,NicknamesAllTook,Tough to Correct Data,US
2022-09-28 01:46:47,"The app have really great features. I enjoy using this app. But I am very disappointed when I see the cardio fitness is not tracked. It do not track when you use “indoor walk”. It doesn’t show daily data. It does track “outdoor walk “ but not always.

Fix would be great help !!",3,False,Sam S KP,Cardio Fitness Doesn’t not track well,US
2023-01-26 21:20:42,"I appreciate that it is included on phone, rely for step counts - DK it’s accuracy, but do find it is completely unreliable for stairs. Living in a split-entry, and doing many flights daily, it NEVER recognizes half-floor, and often not whole floor distances. Keeping on person, AND wearing Apple Watch increases step numbers, but not flights.",3,False,TheQueenMum,Stairs issue,US
2023-03-04 10:29:28,"I really wanted to like this app as a hub for my health information. It does appear to do that, but falls flat on its face presenting the information. For example, I never care how much cycling I did yesterday; I certainly should remember that. I want to know how much cycling I did in the past week. And I could care less how many steps I took; stop showing that.",2,False,3DEcho,"Great Idea, Poorly Executed",US
2022-10-31 01:19:45,Why do I have to put information in manually when sometimes I don’t. It’s kind of annoying. Make me put all information in myself or make the phone put all the information in itself. Just don’t do both. Otherwise it’s good.,3,False,NoobSmash16,Putting in information,US
2022-01-24 00:44:22,"The app would be better if it would update when launched, re-launched, swiped down on…. It will update steps eventually, just don’t expect it to happen in real time or anything close to it with any consistency. Fine for a free app but just disappointing in an Apple brand.",3,False,kvskvskvs,Slow to update data,US
2022-08-20 03:44:56,I use this app to track my period and it’s very helpful. Recently the app closes when I try to do so and it’s frustrating. Everything else on the app works though so I hope it’ll work again soon.,4,False,moonfoxtae,Can’t track cycle,US
2022-03-16 23:28:09,"I just tried to open it to enter my temperature. Just a white screen. This happens from time to time. At other times, I manage to enter my weight, but often when I try to save the result, it just sits there. To call this ""unprofessinal"" is only fair. Addition: Trying to access its settings hangs Settings.

I have received no reply. Why on earth does Apple not care?",2,False,dr-p,WHY NOT MAKE IT WORK?,US
2023-04-20 10:36:03,I have been using your app ever since I got my phone note for the last couple days your app is not working right it’s stuck on Yesterdays workout it’s not started today’s please fix your app,4,False,cathybryson5,"App not working, right",US
2023-03-16 23:06:32,Please please PLEASE add a way to remove information you added on accident - so many times I’ve had to keep track of extra calories or protein I added and not add it later to compensate. And please add a way to add decimal amounts of calories to the tenths place instead of rounding the calories.,3,False,Time Traveler 315,Needs more features,US
2023-01-31 14:39:01,"Why does it not have a total steps and total miles statistic? That’s what people care about. 
How many steps/miles did I walk this month for example. Please add this feature to your app. It’s a pain in the rear to calculate it on my own by adding the step total of 31 days. Thanks!",3,False,Walker's Mom!,Improvements Needed!,US
2023-02-28 22:01:54,"Love the app, been using it for awhile, the only thing I have problems with is the sleep schedule, it says I was in bed for 6 1/2 hrs and slept 8 3/4 hrs, not just once but 4 times in a row. This is very important information I need for my Dr and cardiologist because of my health.",4,False,Mema2papa4,Great app,US
2022-04-24 05:52:49,"Love this for period tracker!!!! I get notifications when its approaching, and my fertile window. So easy to track. I just have one problem!!!! Its not locatable on my screen! Wish it could be a widget. I have to search for it in the store to OPEN the app. Why?",4,False,waldorf3,Period tracker,US
2022-03-12 01:54:53,I love the insights provided in the app and cycle tracking.  A feature I wish they would add to health is mood tracking.  Basically an emotional health tab to go along with all the other health information.,4,False,Jkdruckman,Useful insights/wish there was mood tracking,US
2022-02-21 07:09:13,"Privacy Report shows this Health App collecting Data on me while it is turned off in “Always Allow,” and locked by Screen Time. There needs to be a way to delete it, because I don’t need it nor do I feel it should invading my privacy. My health is my business, not Apple’s (a Corporation’s) business!   I hate this App. with a passion. When is Apple going to adapt to the SD Card? Because, my work is also only my business!",1,False,Movies Please,Spyware,US
2022-01-10 15:13:39,"This app is horrible at tracking steps and giving accurate info. I wouldn’t use this as a tracker for your fitness journey, you’re better off getting a Fitbit or a Apple Watch than using phone. It says I usually go up 2 flights of stairs, but on a average day I go closer 50 flights when using my Fitbit tracker for my step counter!",2,False,D. Madge,Horrible at tracking fitness,US
2021-11-18 04:51:36,I use the health app solely to track my period. It allows you to long sexual activity etc. i think that there should be a full calendar month view instead of only showing you single days.,4,False,Smmertime,Period tracking,US
2023-04-13 02:18:22,"I use this to track certain symptoms and meds. I like the fact-that you can track PRN meds. It helps me stay accountable with all my medication and other symptoms such as my monthly cycle, hot flashes, dry skin, number of steps, tooth brushing, hand washing, water and caffeine intake.",4,False,Shenanigans7979,Great concept,US
2022-05-29 02:17:39,"Last year I used the app while backpacking, providing mileage so I’d know when to take turns or change course. Now the refresh feature is SO delayed that it’s worthless and actually dangerous. Why wants to find out that their turnoff was a mile ago?",3,False,Rose Hiker,App no longer refreshes timely,US
2022-09-24 14:49:54,This app is so helpful to keep track of my health.  I would really like the option to log my A1c lab result  every 3 months though.  I do not test my glucose at home any longer but continue to lab test my A1c. Hoping this can be added soon!,4,False,Jacktastic7,So helpful,US
2023-06-07 03:50:10,It has the beginning of a decent share function but would be so much better if it integrated with mychart which is the single most common app for medical systems & hospitals in NYC. I have not found one single doctor in the Greater New York area that doesn’t use mychart.,3,False,luciesquire,Could be better,US
2022-03-06 23:58:39,"Curious as to why emergency contact info is not working correctly. As someone who needs certain things listed, and use his cell phone as primary, why am I unable to not edit properly? This is not acceptable from anyone let alone Apple!! this is urgent for someone with serious medical needs and if developers would like proper reviews they should contact individuals directly or fix the problem ASAP!!!!!!. Thank you.",1,False,A Ginger Forever,EMERGENCY CONTACT INFO??? NOPE!!!,US
2022-02-15 23:17:12,There should be a way to report to your app that you have Covid or another illness so then it could remind you take take care of yourself with hydration and rest (ex).. instead of reminding you to move when you don’t have the energy.,4,False,ech9393,Covid/General Sickness,US
2021-10-28 03:08:58,Revolutionary! This app together with an Apple Watch has brought the hospital records to your phone. It’s amazing that I can glance to my phone and see all my health data in real time. Thanks Apple!,5,False,halomexx,All your health data synced in one place,US
2021-10-27 04:25:51,I love this app! I think it is really good but ever since the iOS 15 update I haven’t been able to access Cycle Tracking. Every time I go to it the app crashes. I can only access it on my Apple Watch. Please fix it Apple!,4,False,PusheenTheGamerCat,Cycle Tracking Won’t Work,US
2022-12-19 06:22:08,"I really am liking what Apple is doing with the apple health app, however, I think because of the information density in some views this would be very well and perhaps better suited to the iPad. Hoping that this review can add the the many already existing reviews asking for an iPad health app.",3,False,M K Hammer,Lacks iPad version,US
2022-09-21 04:00:12,"Overall a very helpful tool, especially with the new medication system, but the medication system should allow you to set medication for different times on different days.",4,False,K_Rukus9,Pretty good but…,US
2022-03-11 14:54:13,"… the human interface is terrible. If I’m a scientist or health expert this app might be right up my alley but as a regular person I can never find good data. 

Needs a way to reset the interface to defaults if my kid gets ahold of my phone and messes with everything.",4,False,LiquideFeline,So good but…,US
2023-04-09 17:10:12,Other data should be different colors so I can see each variant when I look back. They’ll all purple now so I have to select each day to know what the variant was… otherwise very useful!,4,False,mollya5,Other data,US
2022-12-20 23:58:27,"It’s insanely annoying to change the timeframe for every single graph from 1 day to what a prefer every single time! UX101 much? Also, doesn’t seem to know when I change time zones. Edge case? I mean people do travel. Is this the same company that makes iOS?",3,False,jingai,Please make timeframes “sticky”,US
2022-11-24 19:56:28,Love the app but would rather use the steps from my Quora ring. I never take the ring off but can’t wear the Apple Watch without breaks or my wrist will break out in a rash and I don’t walk around with my phone all day.,4,False,KpTry'n,Import steps from Quora ring,US
2023-05-20 05:39:57,This app leaves a lot to be desired. You guys are tracking irrelevant data and lacking on the data that people want. Listen to your customers. I shouldn’t have to carry my phone near my waist in order to get accurate steps and any type of walking and all activity data.,2,False,legomyeggo45,Please listen to user feedback,US
2023-01-05 03:21:39,"I love most of the features of this App. I was thinking it would be great to have a reminder function that reminds users to change batteries, clean, change wax screens on heating aides. 

I’m sure this could be broadened to other medical assistive devices to.",4,False,TwoPointOcat,Hearing Aides,US
2022-06-16 20:51:32,"I use apple health with weight watchers and an Oura ring to track steps.  Apple health used to upload steps from the Oura ring, but no longer does, so my workout are no longer automatically tracked in weight watchers.  This adds extra daily logging for me - what happened?",3,False,Lutfiya,Stopped reading steps for Oura Ring,US
2022-10-26 23:55:43,"The only problem I have with this app, it should also be on the iPad. That way if you want to print something, it’s a bigger view of an item.",5,False,hmfwic66,Apple Health app,US
2022-10-26 20:40:02,"To me it looks like that this app was developed by the person who is mentally retarded. Impossible to find anything, to understand anything and never gives you the correct info. For example it shows I slept 2 hours today ( I have an apple watch), and I slept 9 hours. And I am a computer professional, was a programmer for many years.
Apple becomes worse and worse.",1,False,iamgia,The awful app,US
2021-11-05 14:43:49,"The health features are getting much better and so is the UI. But MUCH more is needed, especially for the premium we pay for the hardware. Copy parts of Garmin, Fitbit, Oura, or Whoop. We like the Apple Watch hardware but the health and activity/fitness apps continue to disappoint. Also combine them into one app.",3,False,Bryan07,Better but long way to go.,US
2022-01-12 06:31:25,"I only gave 1 star to get the developers attention. The app doesn’t take into account when the level of the audio is low, or when it’s plugged into my car radio it’s at full volume. It’s a small thing but it makes that part of the app pretty useless. Is there an option to just remove it? Or to adjust how it “senses” the volume level that’s actually in my ears?",1,False,ScriptureOnTheFamily,Headphone volume levels,US
2022-12-05 04:44:54,"I generally like this app, however lately I find it freezes so I can’t click on anything. I have to completely restart my phone for me to use it once and it has the same issue! Please help or fix whatever is going on :)",3,False,Visrmaj,App bugs,US
2023-01-15 01:07:49,I use to love this app but the new iOS update killed it. The changes to sleep data made it practically unusable. It no longer shows times where you can see them and made the day’s sleep horizontal and weird. Wish you could just undo all the changes and go back to how it was last week.,2,False,LA Shields,Update,US
2022-12-12 16:47:58,Since the latest iOS update it doesn’t count my steps right which is really annoying because this app is connected to my Pokémon go game. Also it seems really creepy to me that apple wants to know so much about my personal health. It asks for a lot of information that I would only be comfortable sharing with a doctor.,1,False,rhetthustler,Doesn’t work and makes me more uncomfortable with apple,US
2022-10-11 19:59:22,"I like the app but it’s basic info but doesn’t convert to KM.  The fitness app has the conversion so why not this one?

I just came back from holidays and not sure if it’s the time date changes from travelling that it got confused and my steps were erased for a particular day.",3,False,alorian,Good for basic stats,US
2022-04-05 12:25:44,"The app works well, but sometimes can be a bit difficult to configure. It would be nice to use on iPad for more screen space. 

Sometimes a little slow to update. And there are things that it doesn’t seem like update at all.",3,False,RLErrington,iPad version needed,US
2021-11-17 02:33:24,"Since the current iOS update it’s frustrating. Why do need to open and close it 100 times before it updates to the current time?  Ugh. Annoying. Please fix it. App updates shouldn’t make the apps worse, should they??",3,False,JenE1971,I use this but,US
2022-07-18 12:47:35,"i have adhd, and need to take medicine for it and numerous other things. having adhd also makes keeping track of these things very difficult. there have been so many days where i’ve accidentally taken two doses of one medication or skipped a dose of another and with stimulants especially, taking too much can be very dangerous (plus it’s super uncomfortable. i can’t believe people take this crap recreationally) i’d love to be able to get medication reminders, keep track of how much meds i’ve taken, etc.",3,False,Devoted Robloxian,needs a medication tracker!,US
2023-02-13 20:47:04,Like the Medication’s part of the Health app doesn’t  update the inhaler usage part of the Health app and the supplements listed under medications such as calcium doesn’t update nutrition. I don’t want to enter it into another app on top of in Health.,4,False,Clwentz,Still needs work,US
2021-12-14 17:24:20,I have been diving into the world of the apple ecosystem and I would love to see the health app on my ipad. I use my ipad as a productivity center and I feel like the big screen would help me manage and see everything better.,4,False,cmoore260,iPad support,US
2021-12-13 17:03:21,"Biggest complaint is for the period tracker. It’s a good start but needs a month view. If something usually only happens once a month, the scrolling week view is pointless.",4,False,rlee3323,Overall Good,US
2022-10-24 05:48:19,I don’t know how to reset the period section! A few years ago I came up with some random one that was super weird but now I actually got my real one and I want to track it but I don't know how to reset it!!!! Help!,4,False,#luvulup,Please help!!,US
2023-01-20 20:14:57,Can’t edit workout times when you accidentally forget to stop the workout. Has a bunch of ads for other apps. Not fluid. The info you want isn’t readily available. Can’t find a list of workouts without digging.,3,False,myssanon,"Unorganized, not concise",US
2022-08-15 03:56:35,"It no longer updates the steps count, distance, floors etc. have to exit the app and run it again to see the latest. One would think that with all this processing power the app can update the displayed data more frequently like it used to do, if not in near real time.",2,False,vdiv,No data updates,US
2021-12-29 18:51:45,Been trying to track my health and gotta say all the different metrics in this app are extremely helpful. Very useful tool for anyone wishing to measure their health trends and daily activity.,5,False,mattee01,Incredibly helpful,US
2023-05-24 13:32:50,"This app will short your miles walked. I noticed it would have my speed at between 3.1-3.6 mph but in that hours time it would show me going only 2.1 miles. I went to a local trail with marked mile markers & walked a little over 6 miles in 2 hours time, but my phone only credited me with 5.8 miles!",2,False,pwynegar,Cheating your miles!,US
2023-04-26 18:05:57,"Not at all accurate. Sleep is way off. Steps are not even close, can’t always carry my phone when walking. I don’t own an apple watch so maybe you could connect to Fitbit. Said I had a very high fever. ( wrong!!!). Said I had a headache. Where does that information come from? This app needs a lot of work.",2,False,Pickles 9959,Tater,US
2022-09-17 12:25:20,It track a lot automatically but there are several popular apps that don’t sync with health functions the sleep section could track more and the medication section should track amount of pills left,3,False,cattdadddy,Nice but could be more,US
2022-09-28 12:49:21,Good job with the new medication section. Glad to export list and print. One suggestion- when printing please include the frequency/time meds should be taken. As of now it only includes name and dosage of medication.,4,False,kmack7144,Medication List,US
2022-07-23 12:32:10,"Since I don’t have an Apple Watch, it doesn’t let me see how many steps I took or how many calories I burned or whatever. I can only look at tips on how to take care of yourself lol. But until I get an Apple Watch, I’m giving this a 3 stars. Sorry, apple!",3,False,revieweruser1234,Not much I can do on it yet.,US
2022-05-05 17:35:53,"I use a GoGum fitness tracker that writes to the H Band app that writes to the Health app.  The total steps in the H Band app exceeds the total steps in the Health app. When I drill down to the detail, the correct H Band steps did get transferred to the Health app. However, the total steps in the Health did not include all the steps.  Please fix the addition problem.  Thanks",3,False,Mary Law,Does not know how to add steps,US
2023-02-12 20:22:29,"I like how it looks on my Apple Watch but if you forget to take your meds or woke up late and took a late dose, you aren’t able to set a different time to take it later. Leading one to forget to take it all together! I might have to switch back to MediSafe for this reason.",2,False,Harmony487,Needs meds snooze/delay option,US
2022-08-16 15:23:18,Love the app - use it daily.  Wish the blood pressure section would have a note section where I can write about which arm or if it was a BP monitor at the doctors office vs home monitor etc.  more info is always more helpful,4,False,RobertsMomOW,Good app - please add note to BP section,US
2022-07-23 10:35:14,"Don’t use it; can’t delete it, but noticed on the “App Privacy Report” in settings that it is constantly accessing my contacts.  When I look at permissions for contacts, Health is not even listed for me to check or uncheck.  I’ve literally never went through the setup process on this app, never logged in.  Why is it accessing my contacts???",1,False,Dee Double U 1-2,Privacy concern,US
2022-05-07 06:31:32,"As a user I love the app and it’s functionality, but I do wish for more symptoms like body pain in different areas, medication reminders, when you got you latest shot, and etc",4,False,Banna6346,Idk what to put,US
2023-02-18 16:59:56,In general I like the way this puts everything all in one spot. Would be nice if the period section had clotting as a symptom. Would like to be able to track that too.,4,False,xKindredxSoulsx,Useful,US
2022-12-24 13:21:12,"Been using Medisafe, and there is only one feature that would be great. You enter how many pills there are left and it notifies you when is refill time.",4,False,rcv,Missing one feature. Inventory,US
2022-06-28 03:11:24,"This is an amazing app, but I hope I can use apple watch itself to monitor and record my data listed on health app. What's more, it will be better if I can record the sleep hours in the afternoon.",4,False,16siuoL,Afternoon nap feature,US
2021-11-22 00:41:17,"Refreshing the step count takes way longer than it used to. I’m now waiting minutes, opening and closing the app repeatedly before it updates. Very frustrating.",3,False,jrt798,New Software Update showed it way down,US
2022-03-18 13:36:09,"Can’t conveniently export selected data for other uses. Zipped full exports are too unwieldy to handle.  Nutrition information collected from MyFitnessPal is wrong. For example, protein record skips some meals and daily amounts are wrong.",4,False,DanH2,Export limited and nutrition reporting inaccurate,US
2023-06-01 08:28:20,Apps seems helpful but it doesn’t record record prescriptions i have taken. I would mark it as “taken” and next day it says i didn't. This has happened multiple times.,3,False,VeronaFantasy91,Needs an upgrade,US
2023-03-13 14:17:49,"The days since last menstrual cycle on the Home Screen is a useless piece of information. For health care purposes the first day of your cycle is day 1. Days since your menstrual cycle ended is meaningless. It shows how little health literacy there is around women’s health, even in spaces that purport to be about health. Please educate yourselves and update the app",2,False,ns88312,Useless cycle tracker,US
2021-11-21 13:28:49,"Health App doesn’t take into account getting up to use the bathroom in the night, so sleep time for the night is either before you get up or after you get up, but doesn’t add those two times together.",3,False,ffgghhgfffff,Health App doesn’t take into account,US
2022-12-09 00:40:57,"Hard to navigate. Hard to use. Not enough categories for medical info: prescriptions, allergies, physicians, surgeries, diagnoses, and more.

And for crying out loud, Apple, why isn't this app compatible with iPads? Should be not only compatible, but able to sync over wifi with Apple watch and phone.",2,False,Ima Noid,Could be SO much better,US
2022-08-26 00:15:29,Why is Apple’s Health App shown in the Privacy Report in Settings as constantly accessing my Contacts when I have no information in the app and have it basically disabled because I don’t use this?  This is kind of creepy and there is no explanation to why it would need to do this that I can find anywhere.,1,False,_|_|_|_|,Accessing Contacts in Privacy Report,US
2022-01-15 20:06:57,"I like the fact that I can store my COVID vaccination info digitally for easy access, but the app won’t store my daughters because she was vaccinated at the same time as me. It tells me that it’s already saved that information but has no record of it when I look. This needs to be fixed.",2,False,No Airpay,Can’t store vaccination info,US
2023-04-13 15:39:54,"I’ve had this app for years but never seen an update. Also just recently while comparing it to my treadmill and my companions, walking app, it appears to not be giving me credit for all the distance that I’m walking.",3,False,God's gurrrl,Update needed,US
2022-07-01 12:19:33,I would like to see an area for notes during a period. I feel the need to give descriptions for the difference in my period days and the symptoms I experience so I can mention to my doctor anything that might seem odd,3,False,Helpful user,More options,US
2022-07-03 03:53:24,I like the app overall but it’s a bit ableist in that it makes you only pick wheelchair mode or the preset regular mode. There are a lot of people who are only sometimes in a wheelchair and I feel that making this an all or nothing type of pick is not right.,2,False,geckogirl0722,Needs some big fixes,US
2022-06-01 16:59:02,I do like this app but for some reason it doesn’t update your steps right away like it used to. Now most of the time it takes awhile and you have to keep opening and closing it until it updates.,3,False,daddyo801915,Steps,US
2022-06-21 15:01:30,"It takes forever to get an accurate step count. Sometimes it will be literal hours before the step count refreshes. If there's a way to manually refresh it, I can't find it. I wonder how many people buy fitbits just because the step count on this app is so delayed?",2,False,PickledFriedOkra,Sooo slow to refresh!,US
2022-06-07 08:08:58,"I have an Apple Watch series 6 and an iPhone 12. the health app suddenly stopped syncing in April. & I can’t see any of my previous data at all. My watch still shows my current heart rate , steps, fitness circles but none of the data is transferring to my phone? Very frustrating when the app and watch always worked great before? Any fix for this???",1,False,horrible inbank,Stopped syncing,US
2023-03-04 15:35:53,Cardio fitness measurements have an above average and a below average range… but not average. More annoying than anything else but I’m surprised this hasn’t changed over the years. I also wish it would check vo2 max for bike rides.,3,False,Parataxis7,Annoying vo2 max measurement.,US
2021-11-24 17:44:56,"I recently started using this app to see how the period tracker was. I occasionally look at my step count, but the period tracker is really the only thing I use the app for. Yesterday I got a notification that my period might come anytime in the next 2 weeks. Seriously? The most useless announcement ever. I could have made a better prediction without the app.",1,False,mowilk,Period tracker is useless.,US
2021-11-18 16:06:19,"I wish there was an option to add and track a personal or unique symptom.
Not everyone body is the same ^_^",5,False,sajq75,Add personal data,US
2023-06-04 14:40:29,"I wish in that I was able to add my own symptoms in the health menstrual cycle tracking. I need things like hot flashes, large clotting, small clotting, loose stool, leg pain, iron taste in mouth, adipsia, polydipsia, ..etc. It would just be so much better if I was able to add my own symptoms and name them myself. Please, make this happen.",2,False,Tired of bugs!,Need add button in symptoms,US
2023-03-04 21:39:51,Probably the worst Apple app I have ever used😂. Works better for my husband bc he has the Apple watch. Super complicated to add workout details. Keeps changing details I have chosen so I have to set times etc multiple times. Can’t see past workout details to make sure I have entered all my workouts for the week. Definitely looking for a different app.,1,False,Meegie B,Not great,US
2022-04-08 19:32:06,Come on Apple this is not rocket science. People sometimes forget to add workouts. Make an add button to the home page here and have an edit and delete option. I had to Google this. There are hundreds of people trying to do it . There’s a way but the answer was gotten by Apple support and is buried in a sub menu for data!?,1,False,Mary4,So -/;&#%* complicated to  edit workouts!,US
2022-01-26 18:41:25,"Checking my privacy report, this app has accessed my contacts numerous times over numerous days. Not only have I not asked the app to share data with anyone, there is NO option to tell the app it can’t access contacts in the global privacy settings and no notification in the general privacy section or the app that it does so.",1,False,S-BR/FR,Privacy violation,US
